Tanggal_Beli,Ticker,Harga_Beli,Lot,Total_Modal,Target_TP,Target_CL,Mode_Beli,Change_Beli
2026-09-25 07:23,PART,119.0,1678,19998152.3,125,115,MANUAL,9.174311926605505
