Tanggal_Beli,Ticker,Harga_Beli,Lot,Total_Modal,Target_TP,Target_CL,Mode_Beli,Change_Beli
2026-09-25 15:23,MMIX,895.0,1115,99942188.75,940,868,JADWAL,1.1299435028248588
