Tanggal_Beli,Tanggal_Jual,Ticker,Harga_Beli,Harga_Jual,Status,Total_Return_Rp,Return_%,Mode_Beli,Change_Beli
2026-09-25 15:23,2026-09-25 15:37,MMIX,895.0,895.0,AUTO_SQUARE_OFF 🧹,-399170.0,-0.4,JADWAL,1.1299435028248588
