Tanggal_Beli,Tanggal_Jual,Ticker,Harga_Beli,Harga_Jual,Status,Total_Return_Rp,Return_%,Mode_Beli,Change_Beli
2026-09-25 07:23,2026-09-25 09:12,BMBL,30.0,29.0,CUT_LOSS ✂️,-743808.0,-3.72,MANUAL,3.4482758620689653
2026-09-25 07:23,2026-09-25 09:12,BAPA,126.0,121.0,CUT_LOSS ✂️,-869853.6,-4.35,MANUAL,6.779661016949152
2026-09-25 07:23,2026-09-25 09:17,TCPI,1620.0,1570.0,CUT_LOSS ✂️,-693166.5,-3.47,MANUAL,7.28476821192053
2026-09-25 07:23,2026-09-25 15:37,JECX,1450.0,1430.0,AUTO_SQUARE_OFF 🧹,-352775.0,-1.77,MANUAL,1.0452961672473868
2026-09-25 07:23,2026-09-25 15:37,CMNT,750.0,750.0,AUTO_SQUARE_OFF 🧹,-79800.0,-0.4,MANUAL,1.351351351351351
2026-09-25 15:23,2026-09-25 15:37,MKAP,1125.0,1120.0,AUTO_SQUARE_OFF 🧹,-162236.25,-0.84,JADWAL,1.809954751131222
2026-09-25 15:23,2026-09-25 15:37,GTRA,264.0,262.0,AUTO_SQUARE_OFF 🧹,-222112.8,-1.15,JADWAL,0.7633587786259541
2026-09-25 15:23,2026-09-25 15:37,CTBN,3060.0,3020.0,AUTO_SQUARE_OFF 🧹,-323268.0,-1.7,JADWAL,2.0
